NetworkID,Genome,Subgroup
14445,MG945259,MG945259
14446,MG945259_-weight,MG945259_-weight
14447,MG945260,0_weird_MH617129
14448,MG945260_-weight,0_weird_MH617129
14449,MG945260_weight,MG945260_weight
14450,MG945261,0_weird_MG945149
14451,MG945261_-weight,MG945261_-weight
14452,MG945262,MG945262
14453,MG945262_-weight,MG945220_-weight
14454,MG945263,MG883727
14455,MG945263_-weight,MG945263_-weight
14456,MG945264,0_weird_MG945155
14457,MG945264_-weight,MG945184_-weight
14458,MG945265,MG945265
14459,MG945265_-weight,MG945265_-weight
14460,MG945266,0_Shukshmavirinae_NC_026013
14461,MG945266_-weight,MG945266_-weight
14462,MG945267,MG945267
14463,MG945267_-weight,MG945267_-weight
14464,MG945268,MG945268
14465,MG945268_-weight,MG945268_-weight
14466,MG945269,0_DNPJ01000043_Firmicutes_bacterium_weight
14467,MG945269_-weight,MG945269_-weight
14468,MG945270,MG945270
14469,MG945270_-weight,MG945270_-weight
14470,MG945271,MG945271
14471,MG945271_-weight,MG945271_-weight
14472,MG945272,Human_gut_30_017_weight
14473,MG945272_-weight,Human_gut_30_017_weight
14474,MG945273,MG945273
14475,MG945273_-weight,MG945273_-weight
14476,MG945274,MG945274
14477,MG945274_-weight,MG945274
14478,MG945275,MG945275
14479,MG945275_-weight,MG945275_-weight
14480,MG945276,MG945250_-weight
14481,MG945276_-weight,MG945250_-weight
14482,MG945277,MG945277
14483,MG945277_-weight,MG945277_-weight
14484,MG945278,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14485,MG945278_-weight,MG945278_-weight
14486,MG945279,MG883727
14487,MG945279_-weight,MG883727_-weight
14488,MG945280,MG945280
14489,MG945280_-weight,MG945280
14490,MG945281,0_weird_MG945155
14491,MG945281_-weight,MG945281_-weight
14492,MG945283,MG945283
14493,MG945283_-weight,MG945273_-weight
14494,MG945284,MG945284
14495,MG945284_-weight,MG945284_-weight
14496,MG945285,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14497,MG945285_-weight,MG945278_-weight
14498,MG945286,MG945286
14499,MG945286_-weight,MG945286_-weight
14500,MG945287,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14501,MG945287_-weight,MG945287_-weight
14502,MG945288,0_weird_MH617129
14503,MG945288_-weight,MG945288_-weight
14504,MG945289,MG945289
14505,MG945289_-weight,MG945278_-weight
14506,MG945290,MG945184
14507,MG945290_-weight,MG945184_-weight
14508,MG945291,MG945291
14509,MG945291_-weight,MG945291_-weight
14510,MG945293,0_weird_MG945155
14511,MG945293_-weight,MG945293_-weight
14512,MG945294,0_weird_MG945155
14513,MG945294_-weight,MG945294_-weight
14514,MG945295,MG945295
14515,MG945295_-weight,MG945295
14516,MG945296,MG945296
14517,MG945296_-weight,MG945296
14518,MG945297,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14519,MG945297_-weight,MG945297_-weight
14520,MG945298,0_Pichovirinae_KP087937
14521,MG945298_-weight,MG945298_-weight
14522,MG945299,0_Shukshmavirinae_NC_026013
14523,MG945299_-weight,MG945299_-weight
14524,MG945300,MG945300
14525,MG945300_-weight,MG945300_-weight
14526,MG945301,0_DRRF01000562_Methylophaga_sp._fragment_weight
14527,MG945301_-weight,KT264802
14528,MG945302,MG945302
14529,MG945302_-weight,MG945302_-weight
14530,MG945303,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14531,MG945303_-weight,MG945303_-weight
14532,MG945305,MG945305
14533,MG945305_-weight,MG945305
14534,MG945306,MG945306
14535,MG945306_-weight,MG945306_-weight
14536,MG945307,MG945307
14537,MG945307_-weight,MG945307_-weight
14538,MG945308,MG945308
14539,MG945308_-weight,MG945308_-weight
14540,MG945309,MG945309
14541,MG945309_-weight,MG945309_-weight
14542,MG945310,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14543,MG945310_-weight,MG945310_-weight
14544,MG945311,MG945311
14545,MG945311_-weight,MG945311_-weight
14546,MG945312,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14547,MG945312_-weight,MG945310_-weight
14548,MG945314,MG883721
14549,MG945314_-weight,MG945314_-weight
14550,MG945315,MG945175
14551,MG945315_-weight,MG945315_-weight
14552,MG945316,MG945316
14553,MG945316_-weight,MG945316_-weight
14554,MG945317,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14555,MG945317_-weight,MG945317_-weight
14556,MG945318,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14557,MG945318_-weight,MG945318_-weight
14558,MG945319,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14559,MG945319_-weight,KT264796_-weight
14560,MG945320,KT264806
14561,MG945320_-weight,KT264806
14562,MG945321,0_weird_MG945149
14563,MG945321_-weight,0_weird_MG945353_-weight
14564,MG945323,0_weird_MG945159
14565,MG945323_-weight,0_weird_MG945159_-weight
14566,MG945324,MG945324
14567,MG945324_-weight,MG945324_-weight
14568,MG945325,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14569,MG945325_-weight,MG945325_-weight
14570,MG945326,MG945326
14571,MG945326_-weight,MG945326_-weight
14572,MG945327,0_Shukshmavirinae_NC_026013
14573,MG945327_-weight,MG945327_-weight
14574,MG945328,MG945328
14575,MG945328_-weight,MG945328_-weight
14576,MG945329,MG945166
14577,MG945329_-weight,MG945329_-weight
14578,MG945330,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14579,MG945330_-weight,MG945330_-weight
14580,MG945331,MG945196
14581,MG945331_-weight,MG945196
14582,MG945332,0_weird_MG945159
14583,MG945332_-weight,0_weird_MG945159_-weight
14584,MG945333,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14585,MG945333_-weight,MG945333_-weight
14586,MG945334,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14587,MG945334_-weight,MG945334_-weight
14588,MG945335,MG945335
14589,MG945335_-weight,MG945335_-weight
14590,MG945336,0_weird_MG945880
14591,MG945336_-weight,MG945328_-weight
14592,MG945337,0_Shukshmavirinae_NC_026013
14593,MG945337_-weight,MG945337_-weight
14594,MG945338,MG945338
14595,MG945338_-weight,MG945338_-weight
14596,MG945339,0_weird_MG945819
14597,MG945339_-weight,0_weird_MG945819
14598,MG945340,0_DRRF01000562_Methylophaga_sp._fragment_weight
14599,MG945340_-weight,MG945181_-weight
14600,MG945341,MG883715
14601,MG945341_-weight,MG883715
14602,MG945342,MG945342
14603,MG945342_-weight,MG945342_-weight
14604,MG945343,MG945196
14605,MG945343_-weight,MG945196
14606,MG945344,MG945316
14607,MG945344_-weight,MG945316_-weight
14608,MG945345,0_weird_MG945155
14609,MG945345_-weight,MG945345_-weight
14610,MG945346,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14611,MG945346_-weight,MG945346_-weight
14612,MG945347,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14613,MG945347_-weight,KT264796_-weight
14614,MG945348,MG945300
14615,MG945348_-weight,MG945348_-weight
14616,MG945349,MG945177
14617,MG945349_-weight,MG945177_-weight
14618,MG945350,MG945258
14619,MG945350_-weight,0_weird_MG945874
14620,MG945351,0_DRRF01000562_Methylophaga_sp._fragment_weight
14621,MG945351_-weight,MG945351_-weight
14622,MG945352,0_Shukshmavirinae_NC_026013
14623,MG945352_-weight,MG945352_-weight
14624,MG945354,MG945354
14625,MG945354_-weight,MG945354_-weight
14626,MG945355,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14627,MG945355_-weight,MG945355_-weight
14628,MG945356,0_weird_MG945149
14629,MG945356_-weight,MG945356_-weight
14630,MG945357,KT264823
14631,MG945357_-weight,KT264823_-weight
14632,MG945358,0_weird_MG945149
14633,MG945358_-weight,MG945358_-weight
14634,MG945359,MG945359
14635,MG945359_-weight,MG945359_-weight
14636,MG945360,MG945360
14637,MG945360_-weight,MG945360
14638,MG945361,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14639,MG945361_-weight,MG945361_-weight
14640,MG945362,0_weird_MK496760
14641,MG945362_-weight,MG945362_-weight
14642,MG945363,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14643,MG945363_-weight,MG945363_-weight
14644,MG945364,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14645,MG945364_-weight,Human_gut_21_019_weight
14646,MG945365,MG945166
14647,MG945365_-weight,MG945166
14648,MG945366,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14649,MG945366_-weight,MG945297_-weight
14650,MG945367,KT264823
14651,MG945367_-weight,KT264823_-weight
14652,MG945368,MG945173
14653,MG945368_-weight,MG945368_-weight
14654,MG945369,0_Shukshmavirinae_NC_026013
14655,MG945369_-weight,MG945369_-weight
14656,MG945370,0_Shukshmavirinae_NC_026013
14657,MG945370_-weight,MG945369_-weight
14658,MG945371,KT264834
14659,MG945371_-weight,KT264834_-weight
14660,MG945372,0_weird_MG945819
14661,MG945372_-weight,0_weird_MG945819
14662,MG945373,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14663,MG945373_-weight,MG945373_-weight
14664,MG945374,MG945374
14665,MG945374_-weight,MG945374_-weight
14666,MG945375,0_Shukshmavirinae_NC_026013
14667,MG945375_-weight,MG945375_-weight
14668,MG945376,0_DRRF01000562_Methylophaga_sp._fragment_weight
14669,MG945376_-weight,MG945376_-weight
14670,MG945377,MG945171
14671,MG945377_-weight,MG945171_-weight
14672,MG945378,0_DRRF01000562_Methylophaga_sp._fragment_weight
14673,MG945378_-weight,0_weird_MG945383_-weight
14674,MG945379,MG945244
14675,MG945379_-weight,MG945379_-weight
14676,MG945380,MG641181
14677,MG945380_-weight,MG945380_-weight
14678,MG945381,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14679,MG945381_-weight,MG945138_-weight
14680,MG945382,0_weird_MG945383_-weight
14681,MG945382_-weight,Human_feces_A_019_weight
14682,MG945384,0_Shukshmavirinae_NC_026013
14683,MG945384_-weight,MG883720_-weight
14684,MG945385,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14685,MG945385_-weight,KT264796_-weight
14686,MG945386,MG945386
14687,MG945386_-weight,MG945386_-weight
14688,MG945387,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14689,MG945387_-weight,MG945346_-weight
14690,MG945388,MG945388
14691,MG945388_-weight,MG945388_-weight
14692,MG945389,KT264796_-weight
14693,MG945389_-weight,MG945389_-weight
14694,MG945390,MG945390
14695,MG945390_-weight,MG945390_-weight
14696,MG945391,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14697,MG945391_-weight,MG945144_-weight
14698,MG945392,MG945168
14699,MG945392_-weight,MG945168
14700,MG945393,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14701,MG945393_-weight,MG945303_-weight
14702,MG945394,0_DRRF01000562_Methylophaga_sp._fragment_weight
14703,MG945394_-weight,MG945394_-weight
14704,MG945395,MG945184
14705,MG945395_-weight,MG945395_-weight
14706,MG945396,MG945396
14707,MG945396_-weight,MG945396_-weight
14708,MG945397,MG945397
14709,MG945397_-weight,MG945397_-weight
14710,MG945398,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14711,MG945398_-weight,MG945398_-weight
14712,MG945399,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14713,MG945399_-weight,MG945399_-weight
14714,MG945399_weight,MG945399_weight
14715,MG945400,MG945173
14716,MG945400_-weight,MG945400_-weight
14717,MG945401,0_weird_MG945159
14718,MG945401_-weight,0_weird_MG945159_-weight
14719,MG945402,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14720,MG945402_-weight,MG945402_-weight
14721,MG945403,0_weird_MG945819
14722,MG945403_-weight,MG883719_-weight
14723,MG945404,MG883727
14724,MG945404_-weight,MG883727_-weight
14725,MG945405,MG945234_-weight
14726,MG945405_-weight,MG945234_-weight
14727,MG945406,MG945143
14728,MG945406_-weight,MG945143
14729,MG945407,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14730,MG945407_-weight,MG945407_-weight
14731,MG945408,MG945408
14732,MG945408_-weight,MG945408_-weight
14733,MG945409,MG945148
14734,MG945409_-weight,MG945148
14735,MG945410,KT264796_-weight
14736,MG945410_-weight,KT264796_-weight
14737,MG945412,MG945258
14738,MG945412_-weight,MG945412_-weight
14739,MG945413,KT264823
14740,MG945413_-weight,KT264823_-weight
14741,MG945414,0_weird_MG945155
14742,MG945414_-weight,MG945414_-weight
14743,MG945415,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14744,MG945415_-weight,MG883717_-weight
14745,MG945416,KT264796_-weight
14746,MG945416_-weight,KT264796_-weight
14747,MG945417,MG945417
14748,MG945417_-weight,MG945417_-weight
14749,MG945418,MG945418
14750,MG945418_-weight,MG945418_-weight
14751,MG945419,MG945417
14752,MG945419_-weight,MG945417_-weight
14753,MG945420,0_weird_MG945149
14754,MG945420_-weight,MG945420_-weight
14755,MG945421,MG945184
14756,MG945421_-weight,MG945421_-weight
14757,MG945422,0_weird_MG945149
14758,MG945422_-weight,MG945422_-weight
14759,MG945423,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14760,MG945423_-weight,MG945423_-weight
14761,MG945424,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14762,MG945424_-weight,MG945424_-weight
14763,MG945425,0_weird_MG945159
14764,MG945425_-weight,MG945425_-weight
14765,MG945426,0_weird_MG945816_-weight
14766,MG945426_-weight,0_weird_MG945816_-weight
14767,MG945427,MG945427
14768,MG945427_-weight,MG945427_-weight
14769,MG945428,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14770,MG945428_-weight,MG945363_-weight
14771,MG945429,MG945429
14772,MG945429_-weight,MG945318_-weight
14773,MG945430,0_weird_MG945383_-weight
14774,MG945430_-weight,0_weird_MG945383_-weight
14775,MG945431,MG945359
14776,MG945431_-weight,MG945359_-weight
14777,MG945432,MG945258
14778,MG945432_-weight,0_weird_MG945874
14779,MG945433,MG945309
14780,MG945433_-weight,MG945309_-weight
14781,MG945434,MG945258
14782,MG945434_-weight,MG945258_-weight
14783,MG945435,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14784,MG945435_-weight,MG945330_-weight
14785,MG945436,MG945436
14786,MG945436_-weight,MG945436_-weight
14787,MG945437,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14788,MG945437_-weight,MG945437_-weight
14789,MG945438,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14790,MG945438_-weight,MG945438_-weight
14791,MG945439,MG945439
14792,MG945439_-weight,MG945439_-weight
14793,MG945440,MG945440
14794,MG945440_-weight,MG945440_-weight
14795,MG945441,Lim_Twin_C1_NODE_331_length_5610_cov_181.397775_weight
14796,MG945441_-weight,Lim_Twin_C1_NODE_331_length_5610_cov_181.397775_weight
14797,MG945442,0_weird_MK496760
14798,MG945442_-weight,MG945442_-weight
14799,MG945443,MG945218
14800,MG945443_-weight,MG945443_-weight
14801,MG945444,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14802,MG945444_-weight,MG945444_-weight
14803,MG945445,0_weird_MG945155
14804,MG945445_-weight,MG945414_-weight
14805,MG945446,MG945446
14806,MG945446_-weight,MG945446_-weight
14807,MG945447,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14808,MG945447_-weight,MG945200_-weight
14809,MG945448,0_weird_MG945149
14810,MG945448_-weight,MG945448_-weight
14811,MG945449,0_weird_MG945149
14812,MG945449_-weight,MG945449_-weight
14813,MG945450,MG945156
14814,MG945450_-weight,MG945450_-weight
14815,MG945451,MG945451
14816,MG945451_-weight,MG945451_-weight
14817,MG945452,0_weird_MH617129
14818,MG945452_-weight,MG945452_-weight
14819,MG945453,Human_gut_30_017_weight
14820,MG945453_-weight,Human_gut_30_017_weight
14821,MG945454,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14822,MG945454_-weight,MG945399_-weight
14823,MG945455,Human_gut_30_017_weight
14824,MG945455_-weight,Human_gut_30_017_weight
14825,MG945456,Human_gut_30_017_weight
14826,MG945456_-weight,Human_gut_30_017_weight
14827,MG945457,0_QTJV01000041_Chitinophaga_sp._K20C18050901_weight
14828,MG945457_-weight,Human_feces_B_007_weight
14829,MG945458,0_weird_MG945149
14830,MG945458_-weight,MG945140_-weight
14831,MG945459,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14832,MG945459_-weight,MG945459_-weight
14833,MG945460,0_weird_MG945155
14834,MG945460_-weight,MG945414_-weight
14835,MG945461,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14836,MG945461_-weight,MG945461_-weight
14837,MG945462,MG945177
14838,MG945462_-weight,MG945177_-weight
14839,MG945463,MG945463
14840,MG945463_-weight,MG945463_-weight
14841,MG945464,0_Shukshmavirinae_NC_026013
14842,MG945464_-weight,MG883710_-weight
14843,MG945465,MG945465
14844,MG945465_-weight,MG945465_-weight
14845,MG945466,MG945175
14846,MG945466_-weight,MG945466_-weight
14847,MG945467,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14848,MG945467_-weight,MG945467_-weight
14849,MG945468,MG945316
14850,MG945468_-weight,MG945316_-weight
14851,MG945469,MG945469
14852,MG945469_-weight,MG945469_-weight
14853,MG945470,MG945470
14854,MG945470_-weight,MG945470_-weight
14855,MG945471,MG945471
14856,MG945471_-weight,MG945471_-weight
14857,MG945472,KX513866
14858,MG945472_-weight,MG945472_-weight
14859,MG945473,MG945473
14860,MG945473_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
14861,MG945474,MG945474
14862,MG945474_-weight,MG945474_-weight
14863,MG945475,KT264812
14864,MG945475_-weight,KT264812_-weight
14865,MG945476,KT264774_-weight
14866,MG945476_-weight,KT264774_-weight
14867,MG945477,MG945477
14868,MG945477_-weight,MG945477_-weight
14869,MG945478,MG945360
14870,MG945478_-weight,MG945360
14871,MG945479,MG945156
14872,MG945479_-weight,MG945479_-weight
14873,MG945480,MG945184
14874,MG945480_-weight,MG945480_-weight
14875,MG945481,KT264781
14876,MG945481_-weight,KT264781
14877,MG945482,0_Shukshmavirinae_NC_026013
14878,MG945482_-weight,MG883720_-weight
14879,MG945483,MG945483
14880,MG945483_-weight,MG945483_-weight
14881,MG945484,MG945484
14882,MG945484_-weight,MG945484
14883,MG945485,0_weird_MH617129
14884,MG945485_-weight,MG945485_-weight
14885,MG945486,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14886,MG945486_-weight,MG945486_-weight
14887,MG945487,Lim_Twin_C1_NODE_331_length_5610_cov_181.397775_weight
14888,MG945487_-weight,Lim_Twin_C1_NODE_331_length_5610_cov_181.397775_weight
14889,MG945488,0_SNQI01000009_Gramella_jeungdoensis_weight
14890,MG945488_-weight,0_SNQI01000009_Gramella_jeungdoensis_weight
14891,MG945489,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14892,MG945489_-weight,MG945152_-weight
14893,MG945490,MG945196
14894,MG945490_-weight,MG945196
14895,MG945491,MG945156
14896,MG945491_-weight,MG945479_-weight
14897,MG945492,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14898,MG945492_-weight,MG945492_-weight
14899,MG945493,MG945493
14900,MG945493_-weight,MG945493_-weight
14901,MG945494,0_Alex_ape_weight
14902,MG945494_-weight,MG945494_-weight
14903,MG945495,MG945177
14904,MG945495_-weight,MG945177_-weight
14905,MG945496,0_weird_MG945155
14906,MG945496_-weight,MG945496_-weight
14907,MG945497,MG945497
14908,MG945497_-weight,MG945497_-weight
14909,MG945498,Human_gut_30_017_weight
14910,MG945498_-weight,Human_gut_30_017_weight
14911,MG945499,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14912,MG945499_-weight,0_FMGL01000009_Flavonifractor_weight
14913,MG945500,MG945500
14914,MG945500_-weight,MG945500_-weight
14915,MG945501,MG945501
14916,MG945501_-weight,MG945196
14917,MG945502,MG945502
14918,MG945502_-weight,Ly_CA39_ion_torrent_NODE_42_length_6356_cov_388.105856_weight
14919,MG945503,0_DRRF01000562_Methylophaga_sp._fragment_weight
14920,MG945503_-weight,MG945295
14921,MG945504,MG945504
14922,MG945504_-weight,MG945504_-weight
14923,MG945505,0_DRRF01000562_Methylophaga_sp._fragment_weight
14924,MG945505_-weight,Lim_Twin_C1_NODE_331_length_5610_cov_181.397775_weight
14925,MG945506,KT264823
14926,MG945506_-weight,MG945506_-weight
14927,MG945507,KT264823
14928,MG945507_-weight,KT264823_-weight
14929,MG945508,MG945508
14930,MG945508_-weight,MG945508_-weight
14931,MG945509,Human_gut_30_017_weight
14932,MG945509_-weight,Human_gut_30_017_weight
14933,MG945511,0_weird_MH617129
14934,MG945511_-weight,MG945511_-weight
14935,MG945512,MG945166
14936,MG945512_-weight,MG945329_-weight
14937,MG945513,MG945513
14938,MG945513_-weight,MG945513_-weight
14939,MG945515,0_weird_MH617129
14940,MG945515_-weight,MG945515_-weight
14941,MG945516,MG945516
14942,MG945516_-weight,MG945516_-weight
14943,MG945517,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
14944,MG945517_-weight,MG945444_-weight
14945,MG945518,0_weird_MG945149
14946,MG945518_-weight,MG945518_-weight
14947,MG945519,0_weird_MG945809
14948,MG945519_-weight,0_weird_MG945809_-weight
14949,MG945520,MG883715
14950,MG945520_-weight,MG883715
14951,MG945522,0_weird_MG945155
